transaction_id,transaction_date,posted_date,account_name,account_type,merchant_name,description,amount,currency,channel,city,state
TX000424,2025-06-06,2025-06-07,Chase Savings,savings,CHASE TRANSFER,ONLINE TRANSFER FROM CHASE CHECKING,100.0,USD,Transfer,Riverside,CA
TX000172,2025-06-07,2025-06-08,Chase Freedom Unlimited,credit_card,SPOTIFY,SPOTIFY USA,-11.99,USD,Card,New York,CA
TX000729,2025-06-07,2025-06-08,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*WINGPLACE,-26.52,USD,Card,San Francisco,CA
TX000730,2025-06-07,2025-06-07,Chase Freedom Unlimited,credit_card,CHIPOTLE,CHIPOTLE 2145,-23.24,USD,Card,Riverside,CA
TX000894,2025-06-07,2025-06-07,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-6.44,USD,Card,Riverside,CA
TX001028,2025-06-07,2025-06-07,Chase Freedom Unlimited,credit_card,STEAM,STEAMGAMES.COM,-46.68,USD,Card,Bellevue,CA
TX000726,2025-06-08,2025-06-08,Chase Freedom Unlimited,credit_card,CHIPOTLE,CHIPOTLE 2145,-8.0,USD,Card,Riverside,CA
TX000173,2025-06-09,2025-06-09,Chase Freedom Unlimited,credit_card,DISNEY+,DISNEY+ BUNDLE,-13.99,USD,Card,Burbank,CA
TX000537,2025-06-09,2025-06-09,Chase Freedom Unlimited,credit_card,WHOLE FOODS,WHOLEFDS RIVERSIDE CA,-69.08,USD,Card,Riverside,CA
TX000728,2025-06-09,2025-06-10,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*WINGPLACE,-20.8,USD,Card,San Francisco,CA
TX000532,2025-06-10,2025-06-11,Chase Freedom Unlimited,credit_card,COSTCO,COSTCO MEMBERSHIP STORE,-87.19,USD,Card,Moreno Valley,CA
TX001029,2025-06-10,2025-06-11,Chase Freedom Unlimited,credit_card,AMC THEATRES,AMC ONLINE TICKETS,-37.29,USD,Card,Riverside,CA
TX000295,2025-06-12,2025-06-12,Chase Total Checking,checking,SCE,SCE AUTOPAY,-92.39,USD,Autopay,Rosemead,CA
TX000899,2025-06-12,2025-06-12,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-4.76,USD,Card,Riverside,CA
TX000346,2025-06-13,2025-06-13,Chase Total Checking,checking,UCR PAYROLL,UNIV CA RIVERSIDE PAYROLL,1406.14,USD,Direct Deposit,Riverside,CA
TX000535,2025-06-13,2025-06-14,Chase Freedom Unlimited,credit_card,STATER BROS,STATERBROS RIVERSIDE,-50.36,USD,Card,Riverside,CA
TX000725,2025-06-13,2025-06-14,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*WINGPLACE,-24.2,USD,Card,San Francisco,CA
TX000174,2025-06-14,2025-06-15,Chase Freedom Unlimited,credit_card,ADOBE,ADOBE SYSTEMS SUBSCRIPTION,-19.99,USD,Card,San Jose,CA
TX000296,2025-06-14,2025-06-15,Chase Total Checking,checking,RIVERSIDE PUBLIC UTILITIES,RPU WATER BILL,-26.55,USD,Autopay,Riverside,CA
TX000533,2025-06-15,2025-06-16,Chase Freedom Unlimited,credit_card,STATER BROS,STATER BROS 015,-78.64,USD,Card,Riverside,CA
TX000898,2025-06-15,2025-06-16,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-6.21,USD,Card,Riverside,CA
TX000995,2025-06-15,2025-06-16,Chase Freedom Unlimited,credit_card,AMAZON,AMAZON RETAIL,-28.78,USD,Card,Seattle,CA
TX000167,2025-06-16,2025-06-17,Chase Total Checking,checking,SPECTRUM INTERNET,SPECTRUM INTERNET AUTO PAY,-59.99,USD,Autopay,Riverside,CA
TX000727,2025-06-16,2025-06-16,Chase Freedom Unlimited,credit_card,PANDA EXPRESS,PANDAEXPRESS,-25.4,USD,Card,Riverside,CA
TX000168,2025-06-18,2025-06-20,Chase Total Checking,checking,T-MOBILE,T-MOBILE WIRELESS,-35.0,USD,Autopay,Riverside,CA
TX000897,2025-06-18,2025-06-19,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-6.0,USD,Card,Riverside,CA
TX000169,2025-06-20,2025-06-22,Chase Total Checking,checking,GEICO,GEICO INSURANCE WEB PMT,-108.42,USD,Autopay,Riverside,CA
TX001075,2025-06-21,2025-06-22,Chase Freedom Unlimited,credit_card,UBER,UBER TRIP HELP.UBER.COM,-13.26,USD,Card,Los Angeles,CA
TX001124,2025-06-21,2025-06-21,Chase Total Checking,checking,UCR PARKING,UCR TRANSPORTATION,-30.0,USD,Debit,Riverside,CA
TX000175,2025-06-22,2025-06-23,Chase Freedom Unlimited,credit_card,AMAZON PRIME,AMAZON PRIME MTH,-14.99,USD,Card,Seattle,CA
TX000536,2025-06-23,2025-06-24,Chase Freedom Unlimited,credit_card,STATER BROS,STATER BROS 015,-74.57,USD,Card,Riverside,CA
TX000896,2025-06-23,2025-06-23,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS #19456,-8.16,USD,Card,Riverside,CA
TX000892,2025-06-24,2025-06-24,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS #19456,-6.23,USD,Card,Riverside,CA
TX000895,2025-06-24,2025-06-26,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN & TEA LEAF,-4.69,USD,Card,Riverside,CA
TX000176,2025-06-25,2025-06-25,Chase Freedom Unlimited,credit_card,PLANET FITNESS,PLANET FITNESS CLUB FEES,-29.99,USD,Card,Riverside,CA
TX000619,2025-06-25,2025-06-26,Chase Total Checking,checking,CHEVRON,CHEVRON EXTRA MILE,-54.87,USD,Debit,Riverside,CA
TX000900,2025-06-26,2025-06-26,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-5.54,USD,Card,Riverside,CA
TX000170,2025-06-27,2025-06-28,Chase Freedom Unlimited,credit_card,APPLE SERVICES,APPLE.COM/BILL ICLOUD,-2.99,USD,Card,Cupertino,CA
TX000347,2025-06-27,2025-06-28,Chase Total Checking,checking,UCR PAYROLL,UNIV CA RIVERSIDE PAYROLL,1448.01,USD,Direct Deposit,Riverside,CA
TX000534,2025-06-28,2025-06-28,Chase Freedom Unlimited,credit_card,COSTCO,COSTCO WHSE #487,-63.07,USD,Card,Moreno Valley,CA
TX000893,2025-06-28,2025-06-28,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-7.18,USD,Card,Riverside,CA
TX000177,2025-07-01,2025-07-03,Chase Total Checking,checking,CAMPUS VIEW APTS,CAMPUS VIEW APTS ONLINE PAY,-875.0,USD,ACH,Riverside,CA
TX000903,2025-07-01,2025-07-03,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEEBEAN,-8.99,USD,Card,Riverside,CA
TX000997,2025-07-01,2025-07-01,Chase Freedom Unlimited,credit_card,UNIQLO,UNIQLO.COM,-74.83,USD,Card,Torrance,CA
TX000996,2025-07-03,2025-07-03,Chase Freedom Unlimited,credit_card,UNIQLO,UNIQLO USA ONLINE,-37.42,USD,Card,Torrance,CA
TX000182,2025-07-04,2025-07-04,Chase Freedom Unlimited,credit_card,NETFLIX,NETFLIX *STANDARD PLAN,-17.99,USD,Card,Los Gatos,CA
TX000441,2025-07-04,2025-07-04,Chase Total Checking,checking,ROBINHOOD,ROBINHOOD INSTANT DEPOSIT,-200.0,USD,Transfer,Menlo Park,CA
TX000620,2025-07-04,2025-07-05,Chase Total Checking,checking,CHEVRON,CHEVRON EXTRA MILE,-48.89,USD,Debit,Riverside,CA
TX000442,2025-07-05,2025-07-05,Robinhood Brokerage,brokerage,ROBINHOOD,BUY SPY,-200.0,USD,Brokerage,Menlo Park,CA
TX001137,2025-07-05,2025-07-06,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH REFUND,28.11,USD,Card,Riverside,CA
TX000425,2025-07-06,2025-07-07,Chase Total Checking,checking,CHASE TRANSFER,ONLINE TRANSFER TO CHASE SAVINGS,-125.0,USD,Transfer,Riverside,CA
TX000426,2025-07-06,2025-07-07,Chase Savings,savings,CHASE TRANSFER,ONLINE TRANSFER FROM CHASE CHECKING,125.0,USD,Transfer,Riverside,CA
TX000621,2025-07-06,2025-07-08,Chase Total Checking,checking,CHEVRON,CHEVRON EXTRA MILE,-49.64,USD,Debit,Riverside,CA
TX000731,2025-07-06,2025-07-07,Chase Freedom Unlimited,credit_card,PANDA EXPRESS,PANDA EXPRESS #2201,-34.64,USD,Card,Riverside,CA
TX000183,2025-07-07,2025-07-08,Chase Freedom Unlimited,credit_card,SPOTIFY,SPOTIFY USA,-11.99,USD,Card,New York,CA
TX000905,2025-07-07,2025-07-08,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN & TEA LEAF,-3.67,USD,Card,Riverside,CA
TX000735,2025-07-08,2025-07-08,Chase Freedom Unlimited,credit_card,CHIPOTLE,CHIPOTLE 2145,-26.43,USD,Card,Riverside,CA
TX000736,2025-07-08,2025-07-09,Chase Freedom Unlimited,credit_card,PANDA EXPRESS,PANDA EXPRESS #2201,-21.49,USD,Card,Riverside,CA
TX001150,2025-07-08,2025-07-09,Chase Freedom Unlimited,credit_card,SOUTHWEST,SOUTHWEST AIRLINES,-221.57,USD,Card,Ontario,CA
TX000184,2025-07-09,2025-07-09,Chase Freedom Unlimited,credit_card,DISNEY+,DISNEY+ BUNDLE,-13.99,USD,Card,Burbank,CA
TX000542,2025-07-10,2025-07-12,Chase Freedom Unlimited,credit_card,COSTCO,COSTCO WHSE #487,-85.71,USD,Card,Moreno Valley,CA
TX000348,2025-07-11,2025-07-12,Chase Total Checking,checking,UCR PAYROLL,UNIV CA RIVERSIDE PAYROLL,1557.67,USD,Direct Deposit,Riverside,CA
TX000901,2025-07-11,2025-07-13,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN & TEA LEAF,-4.83,USD,Card,Riverside,CA
TX000297,2025-07-12,2025-07-13,Chase Total Checking,checking,SCE,SCE RESIDENTIAL BILL,-78.44,USD,Autopay,Rosemead,CA
TX000543,2025-07-12,2025-07-13,Chase Freedom Unlimited,credit_card,TRADER JOE'S,TRADER JOES #182,-65.56,USD,Card,Riverside,CA
TX000185,2025-07-14,2025-07-16,Chase Freedom Unlimited,credit_card,ADOBE,ADOBE *CC STUDENT PLAN,-19.99,USD,Card,San Jose,CA
TX000298,2025-07-14,2025-07-16,Chase Total Checking,checking,RIVERSIDE PUBLIC UTILITIES,RIVERSIDE WATER AUTOPAY,-33.81,USD,Autopay,Riverside,CA
TX000178,2025-07-16,2025-07-16,Chase Total Checking,checking,SPECTRUM INTERNET,SPECTRUM MOBILE/INT BUNDLE,-59.99,USD,Autopay,Riverside,CA
TX001076,2025-07-17,2025-07-18,Chase Freedom Unlimited,credit_card,UBER,UBER EATS,-12.39,USD,Card,Los Angeles,CA
TX000179,2025-07-18,2025-07-20,Chase Total Checking,checking,T-MOBILE,T-MOBILE AUTOPAY,-35.0,USD,Autopay,Riverside,CA
TX000733,2025-07-18,2025-07-18,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*THAIFOOD,-16.71,USD,Card,San Francisco,CA
TX000737,2025-07-18,2025-07-20,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*THAIFOOD,-21.41,USD,Card,San Francisco,CA
TX000904,2025-07-19,2025-07-19,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-4.05,USD,Card,Riverside,CA
TX000906,2025-07-19,2025-07-21,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS #19456,-8.6,USD,Card,Riverside,CA
TX000180,2025-07-20,2025-07-22,Chase Total Checking,checking,GEICO,GEICO AUTO POLICY,-108.42,USD,Autopay,Riverside,CA
TX000539,2025-07-20,2025-07-20,Chase Freedom Unlimited,credit_card,STATER BROS,STATER BROS 015,-73.43,USD,Card,Riverside,CA
TX000540,2025-07-20,2025-07-20,Chase Freedom Unlimited,credit_card,STATER BROS,STATERBROS RIVERSIDE,-80.89,USD,Card,Riverside,CA
TX000541,2025-07-21,2025-07-21,Chase Freedom Unlimited,credit_card,WHOLE FOODS,WHOLEFDS RIVERSIDE CA,-52.37,USD,Card,Riverside,CA
TX000907,2025-07-21,2025-07-22,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-5.92,USD,Card,Riverside,CA
TX000186,2025-07-22,2025-07-23,Chase Freedom Unlimited,credit_card,AMAZON PRIME,AMZN PRIME SUBSCRIPTION,-14.99,USD,Card,Seattle,CA
TX000732,2025-07-22,2025-07-22,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*WINGPLACE,-22.25,USD,Card,San Francisco,CA
TX000622,2025-07-23,2025-07-25,Chase Total Checking,checking,CHEVRON,CHEVRON GAS,-51.14,USD,Debit,Riverside,CA
TX000734,2025-07-23,2025-07-25,Chase Freedom Unlimited,credit_card,IN-N-OUT,IN N OUT BURGER,-22.22,USD,Card,Riverside,CA
TX000538,2025-07-24,2025-07-24,Chase Freedom Unlimited,credit_card,COSTCO,COSTCO GAS/WHSE,-78.11,USD,Card,Moreno Valley,CA
TX000187,2025-07-25,2025-07-27,Chase Freedom Unlimited,credit_card,PLANET FITNESS,PF CLUB MEMBERSHIP,-29.99,USD,Card,Riverside,CA
TX000349,2025-07-25,2025-07-26,Chase Total Checking,checking,UCR PAYROLL,UNIV CA RIVERSIDE PAYROLL,1418.94,USD,Direct Deposit,Riverside,CA
TX000181,2025-07-27,2025-07-27,Chase Freedom Unlimited,credit_card,APPLE SERVICES,APPLE.COM/BILL ICLOUD,-2.99,USD,Card,Cupertino,CA
TX000902,2025-07-28,2025-07-28,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-5.97,USD,Card,Riverside,CA
TX001030,2025-07-28,2025-07-28,Chase Freedom Unlimited,credit_card,AMC THEATRES,AMC ONLINE TICKETS,-35.26,USD,Card,Riverside,CA
TX001105,2025-07-30,2025-08-01,Chase Freedom Unlimited,credit_card,CVS PHARMACY,CVS/PHARMACY #8821,-9.43,USD,Card,Riverside,CA
TX000188,2025-08-01,2025-08-03,Chase Total Checking,checking,CAMPUS VIEW APTS,CAMPUS VIEW APTS RENT,-875.0,USD,ACH,Riverside,CA
TX000915,2025-08-01,2025-08-02,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-5.28,USD,Card,Riverside,CA
TX000193,2025-08-04,2025-08-05,Chase Freedom Unlimited,credit_card,NETFLIX,NETFLIX.COM 800-585-7265,-17.99,USD,Card,Los Gatos,CA
TX000443,2025-08-04,2025-08-04,Chase Total Checking,checking,ROBINHOOD,ROBINHOOD INSTANT DEPOSIT,-200.0,USD,Transfer,Menlo Park,CA
TX000444,2025-08-05,2025-08-07,Robinhood Brokerage,brokerage,ROBINHOOD,BUY VOO,-200.0,USD,Brokerage,Menlo Park,CA
TX000545,2025-08-05,2025-08-07,Chase Freedom Unlimited,credit_card,STATER BROS,STATERBROS RIVERSIDE,-49.59,USD,Card,Riverside,CA
TX000741,2025-08-05,2025-08-05,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*WINGPLACE,-38.5,USD,Card,San Francisco,CA
TX000427,2025-08-06,2025-08-07,Chase Total Checking,checking,CHASE TRANSFER,ONLINE TRANSFER TO CHASE SAVINGS,-150.0,USD,Transfer,Riverside,CA
TX000428,2025-08-06,2025-08-06,Chase Savings,savings,CHASE TRANSFER,ONLINE TRANSFER FROM CHASE CHECKING,150.0,USD,Transfer,Riverside,CA
TX000194,2025-08-07,2025-08-09,Chase Freedom Unlimited,credit_card,SPOTIFY,SPOTIFY FAMILY PLAN,-11.99,USD,Card,New York,CA
TX000350,2025-08-08,2025-08-08,Chase Total Checking,checking,UCR PAYROLL,UNIV CA RIVERSIDE PAYROLL,1463.43,USD,Direct Deposit,Riverside,CA
TX000195,2025-08-09,2025-08-10,Chase Freedom Unlimited,credit_card,DISNEY+,DISNEYPLUS MONTHLY,-13.99,USD,Card,Burbank,CA
TX001000,2025-08-11,2025-08-12,Chase Freedom Unlimited,credit_card,AMAZON,AMZN Mktp US,-17.73,USD,Card,Seattle,CA
TX000299,2025-08-12,2025-08-14,Chase Total Checking,checking,SCE,SCE AUTOPAY,-98.64,USD,Autopay,Rosemead,CA
TX000916,2025-08-12,2025-08-14,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-7.44,USD,Card,Riverside,CA
TX000739,2025-08-13,2025-08-14,Chase Freedom Unlimited,credit_card,PANDA EXPRESS,PANDAEXPRESS,-14.37,USD,Card,Riverside,CA
TX000196,2025-08-14,2025-08-15,Chase Freedom Unlimited,credit_card,ADOBE,ADOBE CREATIVE CLOUD,-19.99,USD,Card,San Jose,CA
TX000300,2025-08-14,2025-08-15,Chase Total Checking,checking,RIVERSIDE PUBLIC UTILITIES,RIVERSIDE PUB UTIL,-25.91,USD,Autopay,Riverside,CA
TX000626,2025-08-14,2025-08-15,Chase Total Checking,checking,SHELL,SHELL OIL,-60.79,USD,Debit,Riverside,CA
TX001151,2025-08-14,2025-08-14,Chase Freedom Unlimited,credit_card,AIRBNB,AIRBNB * RESERVATION,-318.76,USD,Card,San Diego,CA
TX000625,2025-08-15,2025-08-17,Chase Total Checking,checking,CHEVRON,CHEVRON EXTRA MILE,-52.62,USD,Debit,Riverside,CA
TX000742,2025-08-15,2025-08-17,Chase Freedom Unlimited,credit_card,PANDA EXPRESS,PANDAEXPRESS,-8.56,USD,Card,Riverside,CA
TX000189,2025-08-16,2025-08-16,Chase Total Checking,checking,SPECTRUM INTERNET,SPECTRUM INTERNET CHARGE,-59.99,USD,Autopay,Riverside,CA
TX000999,2025-08-17,2025-08-17,Chase Freedom Unlimited,credit_card,TARGET,TARGET PURCHASE,-68.63,USD,Card,Riverside,CA
TX000190,2025-08-18,2025-08-19,Chase Total Checking,checking,T-MOBILE,T-MOBILE AUTOPAY,-35.0,USD,Autopay,Riverside,CA
TX001077,2025-08-19,2025-08-20,Chase Freedom Unlimited,credit_card,UBER,UBER EATS,-18.81,USD,Card,Los Angeles,CA
TX000191,2025-08-20,2025-08-20,Chase Total Checking,checking,GEICO,GEICO AUTO POLICY,-108.42,USD,Autopay,Riverside,CA
TX000738,2025-08-20,2025-08-21,Chase Freedom Unlimited,credit_card,CHIPOTLE,CHIPOTLE 2145,-13.98,USD,Card,Riverside,CA
TX001080,2025-08-20,2025-08-20,Chase Freedom Unlimited,credit_card,UBER,UBER EATS,-20.6,USD,Card,Los Angeles,CA
TX000908,2025-08-21,2025-08-21,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-5.18,USD,Card,Riverside,CA
TX000911,2025-08-21,2025-08-21,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-9.17,USD,Card,Riverside,CA
TX000197,2025-08-22,2025-08-23,Chase Freedom Unlimited,credit_card,AMAZON PRIME,AMZN PRIME SUBSCRIPTION,-14.99,USD,Card,Seattle,CA
TX000351,2025-08-22,2025-08-22,Chase Total Checking,checking,UCR PAYROLL,UNIV CA RIVERSIDE PAYROLL,1449.01,USD,Direct Deposit,Riverside,CA
TX000544,2025-08-24,2025-08-24,Chase Freedom Unlimited,credit_card,COSTCO,COSTCO WHSE #487,-99.35,USD,Card,Moreno Valley,CA
TX000909,2025-08-24,2025-08-24,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN & TEA LEAF,-7.91,USD,Card,Riverside,CA
TX000910,2025-08-24,2025-08-26,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN & TEA LEAF,-5.28,USD,Card,Riverside,CA
TX001078,2025-08-24,2025-08-24,Chase Freedom Unlimited,credit_card,UBER,UBER TRIP HELP.UBER.COM,-10.01,USD,Card,Los Angeles,CA
TX000198,2025-08-25,2025-08-25,Chase Freedom Unlimited,credit_card,PLANET FITNESS,PLANETFITNESS MTHLY,-29.99,USD,Card,Riverside,CA
TX000740,2025-08-25,2025-08-25,Chase Freedom Unlimited,credit_card,PANDA EXPRESS,PANDAEXPRESS,-8.0,USD,Card,Riverside,CA
TX000913,2025-08-25,2025-08-25,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS #19456,-5.47,USD,Card,Riverside,CA
TX001143,2025-08-25,2025-08-27,Chase Freedom Unlimited,credit_card,TARGET,TARGET REFUND,39.45,USD,Card,Riverside,CA
TX000548,2025-08-26,2025-08-26,Chase Freedom Unlimited,credit_card,WHOLE FOODS,WHOLE FOODS MARKET #10234,-50.27,USD,Card,Riverside,CA
TX000623,2025-08-26,2025-08-27,Chase Total Checking,checking,SHELL,SHELL OIL 575104,-51.55,USD,Debit,Riverside,CA
TX000998,2025-08-26,2025-08-26,Chase Freedom Unlimited,credit_card,TARGET,TARGET PURCHASE,-109.44,USD,Card,Riverside,CA
TX000192,2025-08-27,2025-08-29,Chase Freedom Unlimited,credit_card,APPLE SERVICES,APPLE SERVICES STORAGE,-2.99,USD,Card,Cupertino,CA
TX000912,2025-08-27,2025-08-27,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-7.33,USD,Card,Riverside,CA
TX000914,2025-08-27,2025-08-27,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS STORE 1023,-9.7,USD,Card,Riverside,CA
TX000376,2025-08-28,2025-08-29,Chase Total Checking,checking,VENMO,VENMO PAYMENT FROM FRIEND,93.07,USD,Transfer,New York,CA
TX000624,2025-08-28,2025-08-28,Chase Total Checking,checking,CHEVRON,CHEVRON EXTRA MILE,-60.73,USD,Debit,Riverside,CA
TX001106,2025-08-29,2025-08-30,Chase Freedom Unlimited,credit_card,CVS PHARMACY,CVS PHARMACY,-27.66,USD,Card,Riverside,CA
TX000546,2025-08-30,2025-08-31,Chase Freedom Unlimited,credit_card,STATER BROS,STATER BROS 015,-93.25,USD,Card,Riverside,CA
TX000547,2025-08-30,2025-08-31,Chase Freedom Unlimited,credit_card,COSTCO,COSTCO GAS/WHSE,-65.56,USD,Card,Moreno Valley,CA
TX000917,2025-08-30,2025-08-31,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEEBEAN,-6.73,USD,Card,Riverside,CA
TX001079,2025-08-30,2025-09-01,Chase Freedom Unlimited,credit_card,UBER,UBER *TRIP,-17.81,USD,Card,Los Angeles,CA
TX000199,2025-09-01,2025-09-02,Chase Total Checking,checking,CAMPUS VIEW APTS,CAMPUS VIEW APTS RENT,-925.0,USD,ACH,Riverside,CA
TX000551,2025-09-01,2025-09-01,Chase Freedom Unlimited,credit_card,STATER BROS,STATERBROS RIVERSIDE,-69.63,USD,Card,Riverside,CA
TX000918,2025-09-01,2025-09-01,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN & TEA LEAF,-8.33,USD,Card,Riverside,CA
TX000920,2025-09-01,2025-09-01,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN & TEA LEAF,-6.3,USD,Card,Riverside,CA
TX001081,2025-09-01,2025-09-01,Chase Freedom Unlimited,credit_card,UBER,UBER TRIP HELP.UBER.COM,-23.36,USD,Card,Los Angeles,CA
TX001125,2025-09-02,2025-09-02,Chase Total Checking,checking,UCR PARKING,UCR TRANSPORTATION,-30.0,USD,Debit,Riverside,CA
TX000383,2025-09-03,2025-09-04,Chase Total Checking,checking,VENMO,VENMO PAYMENT FROM FRIEND,79.78,USD,Transfer,New York,CA
TX000629,2025-09-03,2025-09-03,Chase Total Checking,checking,SHELL,SHELL OIL 575104,-28.02,USD,Debit,Riverside,CA
TX000204,2025-09-04,2025-09-05,Chase Freedom Unlimited,credit_card,NETFLIX,NETFLIX.COM SUBSCRIPTION,-17.99,USD,Card,Los Gatos,CA
TX000445,2025-09-04,2025-09-05,Chase Total Checking,checking,ROBINHOOD,ROBINHOOD INSTANT DEPOSIT,-175.0,USD,Transfer,Menlo Park,CA
TX000627,2025-09-04,2025-09-05,Chase Total Checking,checking,SHELL,SHELL OIL 575104,-51.03,USD,Debit,Riverside,CA
TX001152,2025-09-04,2025-09-04,Chase Freedom Unlimited,credit_card,UCR BOOKSTORE,UCR BOOKSTORE,-128.55,USD,Card,Riverside,CA
TX000352,2025-09-05,2025-09-07,Chase Total Checking,checking,UCR PAYROLL,UCR CAMPUS EMPLOYMENT DD,1178.48,USD,Direct Deposit,Riverside,CA
TX000446,2025-09-05,2025-09-05,Robinhood Brokerage,brokerage,ROBINHOOD,BUY VOO,-175.0,USD,Brokerage,Menlo Park,CA
TX000743,2025-09-05,2025-09-06,Chase Freedom Unlimited,credit_card,IN-N-OUT,IN-N-OUT BURGER 165,-14.07,USD,Card,Riverside,CA
TX000745,2025-09-05,2025-09-05,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*BURGERSPOT,-29.95,USD,Card,San Francisco,CA
TX000429,2025-09-06,2025-09-06,Chase Total Checking,checking,CHASE TRANSFER,ONLINE TRANSFER TO CHASE SAVINGS,-125.0,USD,Transfer,Riverside,CA
TX000430,2025-09-06,2025-09-06,Chase Savings,savings,CHASE TRANSFER,ONLINE TRANSFER FROM CHASE CHECKING,125.0,USD,Transfer,Riverside,CA
TX000628,2025-09-06,2025-09-07,Chase Total Checking,checking,SHELL,SHELL OIL,-52.94,USD,Debit,Riverside,CA
TX000205,2025-09-07,2025-09-07,Chase Freedom Unlimited,credit_card,SPOTIFY,SPOTIFY USA 877-778-1161,-11.99,USD,Card,New York,CA
TX000748,2025-09-07,2025-09-08,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*BURGERSPOT,-14.27,USD,Card,San Francisco,CA
TX000922,2025-09-08,2025-09-10,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-6.99,USD,Card,Riverside,CA
TX000206,2025-09-09,2025-09-09,Chase Freedom Unlimited,credit_card,DISNEY+,DISNEYPLUS MONTHLY,-13.99,USD,Card,Burbank,CA
TX000746,2025-09-11,2025-09-13,Chase Freedom Unlimited,credit_card,IN-N-OUT,IN N OUT BURGER,-18.05,USD,Card,Riverside,CA
TX000301,2025-09-12,2025-09-14,Chase Total Checking,checking,SCE,SCE AUTOPAY,-74.64,USD,Autopay,Rosemead,CA
TX000207,2025-09-14,2025-09-14,Chase Freedom Unlimited,credit_card,ADOBE,ADOBE SYSTEMS SUBSCRIPTION,-34.99,USD,Card,San Jose,CA
TX000302,2025-09-14,2025-09-16,Chase Total Checking,checking,RIVERSIDE PUBLIC UTILITIES,RIVERSIDE PUB UTIL,-26.87,USD,Autopay,Riverside,CA
TX000552,2025-09-15,2025-09-16,Chase Freedom Unlimited,credit_card,STATER BROS,STATERBROS RIVERSIDE,-71.41,USD,Card,Riverside,CA
TX000200,2025-09-16,2025-09-16,Chase Total Checking,checking,SPECTRUM INTERNET,SPECTRUM INTERNET CHARGE,-59.99,USD,Autopay,Riverside,CA
TX000744,2025-09-17,2025-09-19,Chase Freedom Unlimited,credit_card,CHIPOTLE,CHIPOTLE 2145,-13.82,USD,Card,Riverside,CA
TX000919,2025-09-17,2025-09-18,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEEBEAN,-8.75,USD,Card,Riverside,CA
TX000201,2025-09-18,2025-09-19,Chase Total Checking,checking,T-MOBILE,T-MOBILE AUTOPAY,-35.0,USD,Autopay,Riverside,CA
TX000353,2025-09-19,2025-09-20,Chase Total Checking,checking,UCR PAYROLL,UCR PAYROLL DIRECT DEP,1238.71,USD,Direct Deposit,Riverside,CA
